Div4: Div4, Lifetables (period 1x10), Both sexes Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1949	0	0.03349	0.03255	0.14	100000	3255	97205	6847503	68.48
1941-1949	1	0.00294	0.00293	0.5	96745	284	96603	6750299	69.77
1941-1949	2	0.00170	0.00170	0.5	96461	164	96379	6653696	68.98
1941-1949	3	0.00128	0.00128	0.5	96297	123	96235	6557317	68.09
1941-1949	4	0.00106	0.00106	0.5	96174	102	96123	6461082	67.18
1941-1949	5	0.00093	0.00093	0.5	96072	89	96027	6364959	66.25
1941-1949	6	0.00085	0.00085	0.5	95982	81	95942	6268932	65.31
1941-1949	7	0.00079	0.00079	0.5	95901	76	95863	6172990	64.37
1941-1949	8	0.00074	0.00074	0.5	95825	71	95790	6077127	63.42
1941-1949	9	0.00071	0.00071	0.5	95754	68	95720	5981338	62.47
1941-1949	10	0.00070	0.00070	0.5	95686	67	95652	5885618	61.51
1941-1949	11	0.00072	0.00072	0.5	95619	68	95585	5789966	60.55
1941-1949	12	0.00076	0.00076	0.5	95550	73	95514	5694381	59.60
1941-1949	13	0.00084	0.00084	0.5	95477	80	95437	5598867	58.64
1941-1949	14	0.00094	0.00094	0.5	95397	90	95353	5503430	57.69
1941-1949	15	0.00106	0.00106	0.5	95308	101	95257	5408077	56.74
1941-1949	16	0.00117	0.00117	0.5	95206	112	95151	5312820	55.80
1941-1949	17	0.00126	0.00126	0.5	95095	120	95035	5217670	54.87
1941-1949	18	0.00134	0.00134	0.5	94975	127	94911	5122635	53.94
1941-1949	19	0.00140	0.00140	0.5	94848	132	94781	5027724	53.01
1941-1949	20	0.00144	0.00144	0.5	94715	136	94647	4932942	52.08
1941-1949	21	0.00148	0.00148	0.5	94579	140	94509	4838295	51.16
1941-1949	22	0.00151	0.00151	0.5	94439	143	94368	4743786	50.23
1941-1949	23	0.00154	0.00154	0.5	94297	145	94224	4649418	49.31
1941-1949	24	0.00155	0.00155	0.5	94152	146	94079	4555194	48.38
1941-1949	25	0.00156	0.00156	0.5	94006	146	93933	4461115	47.46
