Div4: Div4, Lifetables (period 1x10), Females Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1949	0	0.02892	0.02821	0.13	100000	2821	97557	7091822	70.92
1941-1949	1	0.00279	0.00278	0.5	97179	270	97043	6994266	71.97
1941-1949	2	0.00150	0.00150	0.5	96908	146	96835	6897222	71.17
1941-1949	3	0.00118	0.00118	0.5	96763	114	96706	6800387	70.28
1941-1949	4	0.00096	0.00096	0.5	96649	93	96602	6703681	69.36
1941-1949	5	0.00081	0.00081	0.5	96556	78	96516	6607079	68.43
1941-1949	6	0.00071	0.00071	0.5	96477	69	96443	6510563	67.48
1941-1949	7	0.00064	0.00064	0.5	96408	62	96378	6414120	66.53
1941-1949	8	0.00059	0.00059	0.5	96347	57	96318	6317742	65.57
1941-1949	9	0.00055	0.00055	0.5	96290	53	96264	6221424	64.61
1941-1949	10	0.00054	0.00054	0.5	96237	52	96211	6125160	63.65
1941-1949	11	0.00055	0.00055	0.5	96185	53	96159	6028949	62.68
1941-1949	12	0.00058	0.00058	0.5	96133	55	96105	5932790	61.71
1941-1949	13	0.00063	0.00063	0.5	96077	60	96047	5836685	60.75
1941-1949	14	0.00069	0.00069	0.5	96017	67	95984	5740638	59.79
1941-1949	15	0.00078	0.00078	0.5	95951	75	95914	5644654	58.83
1941-1949	16	0.00085	0.00085	0.5	95876	82	95835	5548740	57.87
1941-1949	17	0.00092	0.00092	0.5	95795	88	95751	5452905	56.92
1941-1949	18	0.00098	0.00098	0.5	95707	93	95660	5357154	55.97
1941-1949	19	0.00103	0.00102	0.5	95613	98	95564	5261494	55.03
1941-1949	20	0.00107	0.00107	0.5	95515	102	95465	5165929	54.08
1941-1949	21	0.00111	0.00111	0.5	95414	106	95361	5070465	53.14
1941-1949	22	0.00114	0.00114	0.5	95308	109	95254	4975104	52.20
1941-1949	23	0.00118	0.00118	0.5	95199	112	95143	4879850	51.26
1941-1949	24	0.00121	0.00120	0.5	95087	115	95030	4784707	50.32
1941-1949	25	0.00123	0.00123	0.5	94972	117	94914	4689678	49.38
1941-1949	26	0.00127	0.00127	0.5	94856	120	94796	4594764	48.44
1941-1949	27	0.00132	0.00131	0.5	94736	125	94673	4499968	47.50
1941-1949	28	0.00138	0.00138	0.5	94611	131	94546	4405295	46.56
1941-1949	29	0.00146	0.00146	0.5	94480	138	94411	4310749	45.63
1941-1949	30	0.00155	0.00155	0.5	94342	146	94269	4216338	44.69
1941-1949	31	0.00164	0.00164	0.5	94196	155	94119	4122069	43.76
1941-1949	32	0.00174	0.00174	0.5	94041	164	93960	4027950	42.83
1941-1949	33	0.00185	0.00185	0.5	93878	173	93791	3933991	41.91
1941-1949	34	0.00197	0.00196	0.5	93704	184	93612	3840199	40.98
1941-1949	35	0.00210	0.00210	0.5	93520	196	93422	3746587	40.06
1941-1949	36	0.00223	0.00223	0.5	93324	208	93220	3653165	39.14
1941-1949	37	0.00238	0.00238	0.5	93116	221	93006	3559944	38.23
1941-1949	38	0.00254	0.00254	0.5	92895	236	92777	3466939	37.32
1941-1949	39	0.00272	0.00271	0.5	92659	251	92533	3374162	36.41
1941-1949	40	0.00290	0.00290	0.5	92408	268	92274	3281628	35.51
1941-1949	41	0.00309	0.00309	0.5	92140	284	91998	3189355	34.61
1941-1949	42	0.00334	0.00333	0.5	91856	306	91703	3097357	33.72
1941-1949	43	0.00362	0.00362	0.5	91550	331	91384	3005654	32.83
1941-1949	44	0.00391	0.00391	0.5	91218	356	91040	2914270	31.95
1941-1949	45	0.00424	0.00424	0.5	90862	385	90670	2823230	31.07
1941-1949	46	0.00458	0.00457	0.5	90477	413	90271	2732560	30.20
1941-1949	47	0.00491	0.00490	0.5	90064	441	89843	2642290	29.34
1941-1949	48	0.00525	0.00524	0.5	89623	469	89388	2552446	28.48
1941-1949	49	0.00562	0.00560	0.5	89153	500	88904	2463058	27.63
1941-1949	50	0.00603	0.00601	0.5	88654	533	88387	2374155	26.78
1941-1949	51	0.00643	0.00641	0.5	88121	565	87838	2285768	25.94
1941-1949	52	0.00689	0.00687	0.5	87556	601	87255	2197929	25.10
1941-1949	53	0.00746	0.00743	0.5	86954	646	86631	2110674	24.27
1941-1949	54	0.00808	0.00805	0.5	86308	695	85961	2024043	23.45
1941-1949	55	0.00879	0.00875	0.5	85613	749	85239	1938082	22.64
1941-1949	56	0.00953	0.00948	0.5	84864	805	84462	1852844	21.83
1941-1949	57	0.01031	0.01026	0.5	84059	862	83628	1768382	21.04
1941-1949	58	0.01118	0.01112	0.5	83197	925	82735	1684754	20.25
1941-1949	59	0.01207	0.01200	0.5	82272	987	81778	1602020	19.47
1941-1949	60	0.01304	0.01296	0.5	81285	1053	80758	1520241	18.70
1941-1949	61	0.01411	0.01401	0.5	80232	1124	79670	1439483	17.94
1941-1949	62	0.01542	0.01530	0.5	79107	1210	78502	1359813	17.19
1941-1949	63	0.01700	0.01686	0.5	77897	1313	77241	1281311	16.45
1941-1949	64	0.01874	0.01857	0.5	76584	1422	75873	1204070	15.72
1941-1949	65	0.02085	0.02064	0.5	75162	1551	74386	1128198	15.01
1941-1949	66	0.02310	0.02284	0.5	73611	1681	72770	1053811	14.32
1941-1949	67	0.02553	0.02521	0.5	71929	1813	71023	981041	13.64
1941-1949	68	0.02841	0.02801	0.5	70116	1964	69134	910019	12.98
1941-1949	69	0.03148	0.03100	0.5	68152	2112	67096	840885	12.34
1941-1949	70	0.03485	0.03426	0.5	66040	2262	64908	773789	11.72
1941-1949	71	0.03827	0.03756	0.5	63777	2395	62580	708881	11.11
1941-1949	72	0.04222	0.04135	0.5	61382	2538	60113	646301	10.53
1941-1949	73	0.04691	0.04584	0.5	58844	2697	57496	586188	9.96
1941-1949	74	0.05192	0.05060	0.5	56147	2841	54726	528693	9.42
1941-1949	75	0.05778	0.05616	0.5	53306	2994	51809	473966	8.89
1941-1949	76	0.06398	0.06200	0.5	50312	3119	48753	422157	8.39
1941-1949	77	0.07038	0.06799	0.5	47193	3208	45589	373405	7.91
1941-1949	78	0.07784	0.07493	0.5	43985	3296	42337	327816	7.45
1941-1949	79	0.08585	0.08231	0.5	40689	3349	39014	285479	7.02
1941-1949	80	0.09373	0.08953	0.5	37340	3343	35668	246465	6.60
1941-1949	81	0.10342	0.09833	0.5	33996	3343	32325	210797	6.20
1941-1949	82	0.11388	0.10774	0.5	30654	3303	29002	178472	5.82
1941-1949	83	0.12517	0.11780	0.5	27351	3222	25740	149470	5.46
1941-1949	84	0.13720	0.12839	0.5	24129	3098	22580	123730	5.13
1941-1949	85	0.15006	0.13959	0.5	21031	2936	19563	101150	4.81
1941-1949	86	0.16450	0.15200	0.5	18095	2751	16720	81586	4.51
1941-1949	87	0.18092	0.16591	0.5	15345	2546	14072	64866	4.23
1941-1949	88	0.19916	0.18112	0.5	12799	2318	11640	50794	3.97
1941-1949	89	0.21800	0.19657	0.5	10481	2060	9451	39154	3.74
1941-1949	90	0.23502	0.21030	0.5	8421	1771	7535	29703	3.53
1941-1949	91	0.25120	0.22317	0.5	6650	1484	5908	22168	3.33
1941-1949	92	0.26751	0.23595	0.5	5166	1219	4556	16260	3.15
1941-1949	93	0.28410	0.24876	0.5	3947	982	3456	11704	2.97
1941-1949	94	0.30305	0.26318	0.5	2965	780	2575	8248	2.78
1941-1949	95	0.33944	0.29019	0.5	2185	634	1868	5673	2.60
1941-1949	96	0.36372	0.30775	0.5	1551	477	1312	3806	2.45
1941-1949	97	0.38872	0.32546	0.5	1073	349	899	2493	2.32
1941-1949	98	0.41432	0.34322	0.5	724	249	600	1595	2.20
1941-1949	99	0.44039	0.36092	0.5	476	172	390	995	2.09
1941-1949	100	0.46679	0.37846	0.5	304	115	246	605	1.99
1941-1949	101	0.49338	0.39575	0.5	189	75	152	359	1.90
1941-1949	102	0.52001	0.41270	0.5	114	47	91	207	1.81
1941-1949	103	0.54652	0.42923	0.5	67	29	53	116	1.74
1941-1949	104	0.57278	0.44526	0.5	38	17	30	64	1.67
1941-1949	105	0.59862	0.46072	0.5	21	10	16	34	1.60
1941-1949	106	0.62394	0.47557	0.5	11	5	9	18	1.55
1941-1949	107	0.64859	0.48976	0.5	6	3	5	9	1.50
1941-1949	108	0.67247	0.50326	0.5	3	2	2	4	1.45
1941-1949	109	0.69550	0.51604	0.5	2	1	1	2	1.42
1941-1949	110+	0.71758	1.00000	1.39	1	1	1	1	1.39
1950-1959	0	0.02151	0.02111	0.11	100000	2111	98128	7407170	74.07
1950-1959	1	0.00167	0.00167	0.5	97889	164	97807	7309042	74.67
1950-1959	2	0.00103	0.00102	0.5	97726	100	97676	7211234	73.79
1950-1959	3	0.00077	0.00077	0.5	97626	75	97588	7113559	72.87
1950-1959	4	0.00062	0.00062	0.5	97550	61	97520	7015971	71.92
1950-1959	5	0.00053	0.00053	0.5	97490	52	97464	6918451	70.97
1950-1959	6	0.00048	0.00048	0.5	97438	46	97414	6820987	70.00
1950-1959	7	0.00041	0.00041	0.5	97391	40	97371	6723573	69.04
1950-1959	8	0.00037	0.00037	0.5	97351	36	97333	6626202	68.06
1950-1959	9	0.00035	0.00035	0.5	97315	34	97298	6528868	67.09
1950-1959	10	0.00034	0.00034	0.5	97282	33	97265	6431570	66.11
1950-1959	11	0.00035	0.00035	0.5	97249	34	97232	6334305	65.13
1950-1959	12	0.00037	0.00037	0.5	97214	36	97197	6237073	64.16
1950-1959	13	0.00039	0.00039	0.5	97179	38	97160	6139876	63.18
1950-1959	14	0.00045	0.00045	0.5	97141	44	97119	6042717	62.21
1950-1959	15	0.00054	0.00054	0.5	97097	52	97071	5945598	61.23
1950-1959	16	0.00058	0.00058	0.5	97045	57	97016	5848528	60.27
1950-1959	17	0.00064	0.00064	0.5	96988	62	96957	5751511	59.30
1950-1959	18	0.00067	0.00067	0.5	96926	65	96893	5654555	58.34
1950-1959	19	0.00069	0.00069	0.5	96860	66	96827	5557662	57.38
1950-1959	20	0.00071	0.00071	0.5	96794	68	96760	5460834	56.42
1950-1959	21	0.00070	0.00070	0.5	96725	68	96692	5364075	55.46
1950-1959	22	0.00072	0.00072	0.5	96658	70	96623	5267383	54.50
1950-1959	23	0.00072	0.00072	0.5	96588	70	96553	5170760	53.53
1950-1959	24	0.00075	0.00074	0.5	96518	72	96482	5074207	52.57
1950-1959	25	0.00077	0.00077	0.5	96446	75	96409	4977724	51.61
1950-1959	26	0.00081	0.00081	0.5	96372	78	96333	4881315	50.65
1950-1959	27	0.00084	0.00084	0.5	96294	81	96254	4784982	49.69
1950-1959	28	0.00086	0.00085	0.5	96213	82	96172	4688728	48.73
