Div1: Div1, Lifetables (period 1x5), Both sexes Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1944	0	0.03752	0.03636	0.15	100000	3636	96917	6594528	65.95
1941-1944	1	0.00319	0.00319	0.5	96364	307	96210	6497610	67.43
1941-1944	2	0.00195	0.00195	0.5	96057	187	95963	6401400	66.64
1941-1944	3	0.00155	0.00155	0.5	95870	149	95795	6305437	65.77
1941-1944	4	0.00129	0.00129	0.5	95721	123	95660	6209641	64.87
1941-1944	5	0.00109	0.00109	0.5	95598	104	95546	6113982	63.96
1941-1944	6	0.00096	0.00096	0.5	95494	91	95448	6018436	63.02
1941-1944	7	0.00086	0.00086	0.5	95403	82	95361	5922988	62.08
1941-1944	8	0.00080	0.00080	0.5	95320	76	95282	5827626	61.14
1941-1944	9	0.00075	0.00075	0.5	95245	71	95209	5732344	60.19
1941-1944	10	0.00073	0.00073	0.5	95173	69	95138	5637135	59.23
1941-1944	11	0.00073	0.00073	0.5	95104	69	95069	5541996	58.27
1941-1944	12	0.00075	0.00075	0.5	95034	71	94999	5446927	57.32
1941-1944	13	0.00079	0.00079	0.5	94963	75	94926	5351929	56.36
1941-1944	14	0.00085	0.00085	0.5	94888	81	94848	5257003	55.40
1941-1944	15	0.00093	0.00093	0.5	94807	88	94763	5162155	54.45
1941-1944	16	0.00102	0.00102	0.5	94719	96	94671	5067392	53.50
1941-1944	17	0.00110	0.00110	0.5	94623	104	94571	4972721	52.55
1941-1944	18	0.00119	0.00119	0.5	94519	113	94462	4878150	51.61
1941-1944	19	0.00129	0.00129	0.5	94406	121	94345	4783688	50.67
1941-1944	20	0.00138	0.00138	0.5	94284	130	94219	4689343	49.74
1941-1944	21	0.00148	0.00148	0.5	94154	139	94084	4595124	48.80
1941-1944	22	0.00155	0.00154	0.5	94015	145	93942	4501039	47.88
1941-1944	23	0.00160	0.00160	0.5	93870	150	93795	4407097	46.95
1941-1944	24	0.00165	0.00165	0.5	93719	155	93642	4313303	46.02
1941-1944	25	0.00168	0.00168	0.5	93565	157	93486	4219661	45.10
1941-1944	26	0.00172	0.00172	0.5	93407	161	93327	4126175	44.17
1941-1944	27	0.00177	0.00177	0.5	93247	165	93164	4032848	43.25
1941-1944	28	0.00183	0.00183	0.5	93082	170	92997	3939683	42.32
1941-1944	29	0.00191	0.00191	0.5	92912	178	92823	3846686	41.40
1941-1944	30	0.00202	0.00201	0.5	92734	187	92641	3753864	40.48
1941-1944	31	0.00213	0.00213	0.5	92547	197	92449	3661223	39.56
1941-1944	32	0.00226	0.00226	0.5	92350	208	92246	3568774	38.64
1941-1944	33	0.00241	0.00241	0.5	92142	222	92031	3476528	37.73
1941-1944	34	0.00260	0.00259	0.5	91920	238	91801	3384497	36.82
1941-1944	35	0.00283	0.00283	0.5	91682	259	91552	3292696	35.91
1941-1944	36	0.00306	0.00305	0.5	91422	279	91283	3201144	35.01
1941-1944	37	0.00331	0.00330	0.5	91143	301	90993	3109861	34.12
1941-1944	38	0.00362	0.00361	0.5	90842	328	90678	3018868	33.23
1941-1944	39	0.00389	0.00389	0.5	90514	352	90338	2928190	32.35
1941-1944	40	0.00417	0.00416	0.5	90162	375	89975	2837852	31.47
1941-1944	41	0.00445	0.00444	0.5	89787	399	89588	2747877	30.60
1941-1944	42	0.00483	0.00481	0.5	89388	430	89173	2658289	29.74
1941-1944	43	0.00528	0.00527	0.5	88958	469	88723	2569116	28.88
1941-1944	44	0.00583	0.00581	0.5	88489	514	88232	2480393	28.03
1941-1944	45	0.00655	0.00653	0.5	87975	574	87688	2392161	27.19
1941-1944	46	0.00712	0.00709	0.5	87400	620	87090	2304474	26.37
1941-1944	47	0.00771	0.00768	0.5	86780	667	86447	2217383	25.55
1941-1944	48	0.00847	0.00843	0.5	86114	726	85751	2130936	24.75
1941-1944	49	0.00918	0.00914	0.5	85388	780	84998	2045185	23.95
