PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,m,1959,0,0.02918,0.02845,0.12,100000,2845,97506,6753658,67.54
Reg4,m,1959,1-4,0.00118,0.00471,1.65,97155,458,387545,6656153,68.51
Reg4,m,1959,5-9,0.00053,0.00264,2.16,96697,255,482761,6268608,64.83
Reg4,m,1959,10-14,0.00058,0.00291,2.78,96442,281,481588,5785848,59.99
Reg4,m,1959,15-19,0.00131,0.00651,2.77,96161,626,479407,5304260,55.16
Reg4,m,1959,20-24,0.00180,0.00895,2.44,95535,855,475487,4824853,50.50
Reg4,m,1959,25-29,0.00172,0.00855,2.51,94680,809,471388,4349367,45.94
Reg4,m,1959,30-34,0.00199,0.00989,2.54,93871,928,467073,3877978,41.31
Reg4,m,1959,35-39,0.00262,0.01300,2.64,92942,1208,461864,3410905,36.70
Reg4,m,1959,40-44,0.00420,0.02082,2.66,91734,1910,454202,2949041,32.15
Reg4,m,1959,45-49,0.00702,0.03456,2.73,89824,3104,442062,2494839,27.77
Reg4,m,1959,50-54,0.01143,0.05570,2.68,86720,4830,422406,2052778,23.67
Reg4,m,1959,55-59,0.01738,0.08348,2.64,81890,6836,393352,1630372,19.91
Reg4,m,1959,60-64,0.02622,0.12339,2.62,75054,9261,353204,1237019,16.48
Reg4,m,1959,65-69,0.03806,0.17419,2.57,65794,11461,301114,883815,13.43
Reg4,m,1959,70-74,0.05452,0.24061,2.56,54333,13073,239782,582702,10.72
Reg4,m,1959,75-79,0.08178,0.34048,2.54,41260,14048,171787,342920,8.31
Reg4,m,1959,80-84,0.12198,0.46392,2.42,27212,12624,103497,171133,6.29
Reg4,m,1959,85-89,0.18790,0.62243,2.29,14588,9080,48322,67636,4.64
Reg4,m,1959,90-94,0.26289,0.74590,2.1,5508,4108,15628,19314,3.51
Reg4,m,1959,95-99,0.36604,0.85579,1.89,1400,1198,3272,3687,2.63
Reg4,m,1959,100-104,0.47974,0.92306,1.67,202,186,388,414,2.05
