Div9: Div9, Lifetables (period 1x10), Females Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.01862	0.01831	0.11	100000	1831	98361	7498967	74.99
1960-1969	1	0.00127	0.00127	0.5	98169	124	98107	7400606	75.39
1960-1969	2	0.00080	0.00080	0.5	98044	78	98005	7302500	74.48
1960-1969	3	0.00060	0.00060	0.5	97966	59	97937	7204494	73.54
1960-1969	4	0.00053	0.00053	0.5	97907	52	97881	7106558	72.58
1960-1969	5	0.00045	0.00045	0.5	97855	44	97833	7008677	71.62
1960-1969	6	0.00037	0.00037	0.5	97811	36	97793	6910844	70.66
1960-1969	7	0.00034	0.00034	0.5	97775	33	97758	6813051	69.68
1960-1969	8	0.00031	0.00031	0.5	97741	31	97726	6715294	68.70
1960-1969	9	0.00026	0.00026	0.5	97711	26	97698	6617568	67.73
1960-1969	10	0.00025	0.00025	0.5	97685	25	97673	6519870	66.74
1960-1969	11	0.00027	0.00027	0.5	97660	26	97647	6422197	65.76
1960-1969	12	0.00028	0.00028	0.5	97634	27	97620	6324550	64.78
1960-1969	13	0.00030	0.00030	0.5	97607	29	97592	6226929	63.80
1960-1969	14	0.00033	0.00033	0.5	97577	32	97561	6129337	62.82
1960-1969	15	0.00040	0.00040	0.5	97545	39	97526	6031776	61.84
1960-1969	16	0.00047	0.00047	0.5	97507	46	97484	5934250	60.86
1960-1969	17	0.00059	0.00059	0.5	97461	57	97432	5836766	59.89
1960-1969	18	0.00065	0.00065	0.5	97404	64	97372	5739334	58.92
1960-1969	19	0.00069	0.00069	0.5	97340	68	97306	5641962	57.96
1960-1969	20	0.00068	0.00068	0.5	97272	66	97239	5544655	57.00
1960-1969	21	0.00070	0.00070	0.5	97206	68	97172	5447416	56.04
1960-1969	22	0.00072	0.00072	0.5	97138	70	97103	5350244	55.08
1960-1969	23	0.00074	0.00074	0.5	97068	72	97032	5253142	54.12
1960-1969	24	0.00074	0.00073	0.5	96996	71	96960	5156110	53.16
1960-1969	25	0.00079	0.00079	0.5	96925	76	96887	5059149	52.20
1960-1969	26	0.00078	0.00078	0.5	96848	76	96811	4962263	51.24
1960-1969	27	0.00085	0.00085	0.5	96773	83	96731	4865452	50.28
1960-1969	28	0.00085	0.00085	0.5	96690	82	96649	4768721	49.32
1960-1969	29	0.00089	0.00089	0.5	96608	86	96564	4672072	48.36
1960-1969	30	0.00097	0.00097	0.5	96521	94	96475	4575507	47.40
1960-1969	31	0.00105	0.00105	0.5	96428	102	96377	4479033	46.45
1960-1969	32	0.00119	0.00119	0.5	96326	114	96269	4382656	45.50
1960-1969	33	0.00124	0.00124	0.5	96212	119	96152	4286387	44.55
1960-1969	34	0.00131	0.00131	0.5	96093	126	96030	4190235	43.61
1960-1969	35	0.00142	0.00142	0.5	95967	136	95899	4094205	42.66
1960-1969	36	0.00149	0.00149	0.5	95830	143	95759	3998307	41.72
1960-1969	37	0.00168	0.00168	0.5	95688	161	95607	3902547	40.78
1960-1969	38	0.00181	0.00181	0.5	95527	173	95440	3806940	39.85
1960-1969	39	0.00206	0.00205	0.5	95354	196	95256	3711500	38.92
1960-1969	40	0.00217	0.00217	0.5	95158	206	95055	3616244	38.00
1960-1969	41	0.00229	0.00228	0.5	94952	217	94843	3521190	37.08
1960-1969	42	0.00261	0.00261	0.5	94735	247	94611	3426347	36.17
1960-1969	43	0.00289	0.00288	0.5	94488	273	94351	3331736	35.26
1960-1969	44	0.00310	0.00310	0.5	94215	292	94069	3237384	34.36
1960-1969	45	0.00343	0.00343	0.5	93923	322	93762	3143315	33.47
1960-1969	46	0.00370	0.00369	0.5	93601	346	93429	3049553	32.58
1960-1969	47	0.00399	0.00398	0.5	93256	371	93070	2956124	31.70
1960-1969	48	0.00441	0.00440	0.5	92885	409	92680	2863054	30.82
1960-1969	49	0.00474	0.00473	0.5	92476	437	92257	2770373	29.96
1960-1969	50	0.00517	0.00515	0.5	92038	474	91801	2678116	29.10
1960-1969	51	0.00552	0.00551	0.5	91564	504	91312	2586315	28.25
1960-1969	52	0.00590	0.00589	0.5	91059	536	90791	2495004	27.40
1960-1969	53	0.00661	0.00659	0.5	90523	597	90225	2404212	26.56
1960-1969	54	0.00697	0.00695	0.5	89927	625	89614	2313987	25.73
1960-1969	55	0.00730	0.00728	0.5	89302	650	88977	2224373	24.91
1960-1969	56	0.00802	0.00799	0.5	88652	708	88298	2135396	24.09
1960-1969	57	0.00859	0.00855	0.5	87944	752	87568	2047098	23.28
1960-1969	58	0.00923	0.00919	0.5	87192	801	86791	1959530	22.47
1960-1969	59	0.00979	0.00974	0.5	86390	842	85969	1872739	21.68
1960-1969	60	0.01061	0.01055	0.5	85549	903	85097	1786770	20.89
1960-1969	61	0.01124	0.01118	0.5	84646	946	84173	1701673	20.10
1960-1969	62	0.01283	0.01275	0.5	83700	1067	83166	1617500	19.32
1960-1969	63	0.01324	0.01316	0.5	82633	1087	82089	1534333	18.57
1960-1969	64	0.01461	0.01450	0.5	81546	1183	80954	1452244	17.81
1960-1969	65	0.01620	0.01607	0.5	80363	1292	79717	1371290	17.06
1960-1969	66	0.01740	0.01725	0.5	79071	1364	78389	1291573	16.33
1960-1969	67	0.01900	0.01882	0.5	77707	1462	76976	1213183	15.61
1960-1969	68	0.02093	0.02072	0.5	76245	1579	75455	1136207	14.90
1960-1969	69	0.02257	0.02232	0.5	74666	1667	73832	1060752	14.21
