Div7: Div7, Lifetables (period 1x10), Females Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1949	0	0.04045	0.03913	0.17	100000	3913	96737	6864665	68.65
1941-1949	1	0.00458	0.00457	0.5	96087	439	95867	6767928	70.44
1941-1949	2	0.00231	0.00230	0.5	95647	220	95537	6672061	69.76
1941-1949	3	0.00159	0.00159	0.5	95427	151	95351	6576524	68.92
1941-1949	4	0.00126	0.00126	0.5	95275	120	95215	6481173	68.03
1941-1949	5	0.00104	0.00104	0.5	95155	99	95106	6385958	67.11
1941-1949	6	0.00089	0.00089	0.5	95056	84	95014	6290852	66.18
1941-1949	7	0.00077	0.00077	0.5	94972	73	94935	6195838	65.24
1941-1949	8	0.00068	0.00068	0.5	94899	65	94866	6100903	64.29
1941-1949	9	0.00063	0.00063	0.5	94834	60	94804	6006037	63.33
1941-1949	10	0.00061	0.00061	0.5	94774	58	94745	5911233	62.37
1941-1949	11	0.00064	0.00064	0.5	94716	60	94686	5816488	61.41
1941-1949	12	0.00070	0.00070	0.5	94656	66	94622	5721802	60.45
1941-1949	13	0.00081	0.00081	0.5	94589	76	94551	5627180	59.49
1941-1949	14	0.00095	0.00095	0.5	94513	90	94468	5532629	58.54
1941-1949	15	0.00112	0.00112	0.5	94423	106	94370	5438161	57.59
1941-1949	16	0.00129	0.00129	0.5	94317	121	94256	5343791	56.66
1941-1949	17	0.00144	0.00143	0.5	94195	135	94128	5249535	55.73
1941-1949	18	0.00157	0.00157	0.5	94060	148	93986	5155408	54.81
1941-1949	19	0.00169	0.00169	0.5	93912	159	93833	5061421	53.90
1941-1949	20	0.00180	0.00180	0.5	93754	169	93669	4967589	52.99
1941-1949	21	0.00189	0.00189	0.5	93585	177	93496	4873919	52.08
1941-1949	22	0.00196	0.00196	0.5	93408	183	93317	4780423	51.18
1941-1949	23	0.00201	0.00201	0.5	93225	187	93132	4687106	50.28
1941-1949	24	0.00204	0.00204	0.5	93038	190	92943	4593975	49.38
1941-1949	25	0.00205	0.00205	0.5	92848	191	92753	4501031	48.48
1941-1949	26	0.00207	0.00207	0.5	92658	192	92562	4408278	47.58
1941-1949	27	0.00211	0.00211	0.5	92466	195	92368	4315716	46.67
1941-1949	28	0.00217	0.00217	0.5	92271	200	92171	4223348	45.77
1941-1949	29	0.00226	0.00226	0.5	92070	208	91966	4131177	44.87
1941-1949	30	0.00237	0.00236	0.5	91863	217	91754	4039211	43.97
1941-1949	31	0.00247	0.00247	0.5	91645	226	91532	3947457	43.07
1941-1949	32	0.00259	0.00258	0.5	91419	236	91301	3855925	42.18
1941-1949	33	0.00272	0.00272	0.5	91183	248	91059	3764624	41.29
1941-1949	34	0.00287	0.00287	0.5	90935	261	90805	3673565	40.40
1941-1949	35	0.00305	0.00305	0.5	90674	276	90536	3582760	39.51
1941-1949	36	0.00324	0.00323	0.5	90398	292	90252	3492224	38.63
1941-1949	37	0.00343	0.00342	0.5	90106	308	89951	3401972	37.76
1941-1949	38	0.00365	0.00365	0.5	89797	327	89634	3312021	36.88
1941-1949	39	0.00388	0.00387	0.5	89470	346	89297	3222387	36.02
1941-1949	40	0.00409	0.00408	0.5	89123	364	88941	3133090	35.15
1941-1949	41	0.00428	0.00427	0.5	88759	379	88570	3044149	34.30
1941-1949	42	0.00453	0.00452	0.5	88381	400	88181	2955579	33.44
1941-1949	43	0.00484	0.00483	0.5	87981	425	87768	2867398	32.59
1941-1949	44	0.00512	0.00511	0.5	87556	447	87332	2779630	31.75
1941-1949	45	0.00544	0.00543	0.5	87109	473	86872	2692298	30.91
1941-1949	46	0.00575	0.00574	0.5	86636	497	86387	2605426	30.07
1941-1949	47	0.00609	0.00607	0.5	86139	523	85877	2519038	29.24
1941-1949	48	0.00652	0.00650	0.5	85615	557	85337	2433161	28.42
1941-1949	49	0.00703	0.00700	0.5	85059	596	84761	2347824	27.60
1941-1949	50	0.00759	0.00756	0.5	84463	639	84144	2263063	26.79
1941-1949	51	0.00804	0.00801	0.5	83824	671	83488	2178920	25.99
1941-1949	52	0.00854	0.00850	0.5	83153	707	82799	2095431	25.20
1941-1949	53	0.00915	0.00910	0.5	82446	751	82071	2012632	24.41
1941-1949	54	0.00977	0.00972	0.5	81695	794	81298	1930561	23.63
1941-1949	55	0.01045	0.01040	0.5	80901	841	80481	1849263	22.86
