PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg1,b,1941-1949,0,0.03341,0.03248,0.14,100000,3248,97210,6629316,66.29
Reg1,b,1941-1949,1,0.00248,0.00247,0.5,96752,239,96632,6532107,67.51
Reg1,b,1941-1949,2,0.00158,0.00158,0.5,96512,152,96436,6435474,66.68
Reg1,b,1941-1949,3,0.00126,0.00126,0.5,96360,121,96299,6339038,65.78
Reg1,b,1941-1949,4,0.00106,0.00106,0.5,96239,102,96188,6242739,64.87
Reg1,b,1941-1949,5,0.00093,0.00093,0.5,96137,89,96092,6146551,63.94
Reg1,b,1941-1949,6,0.00084,0.00084,0.5,96048,81,96007,6050459,62.99
Reg1,b,1941-1949,7,0.00078,0.00078,0.5,95967,75,95929,5954452,62.05
Reg1,b,1941-1949,8,0.00073,0.00073,0.5,95892,70,95857,5858522,61.09
Reg1,b,1941-1949,9,0.00068,0.00068,0.5,95822,65,95790,5762665,60.14
Reg1,b,1941-1949,10,0.00066,0.00066,0.5,95757,63,95726,5666875,59.18
Reg1,b,1941-1949,11,0.00066,0.00066,0.5,95694,63,95663,5571149,58.22
Reg1,b,1941-1949,12,0.00068,0.00068,0.5,95632,65,95599,5475486,57.26
Reg1,b,1941-1949,13,0.00073,0.00073,0.5,95567,70,95532,5379887,56.29
Reg1,b,1941-1949,14,0.00081,0.00081,0.5,95497,77,95458,5284355,55.34
Reg1,b,1941-1949,15,0.00090,0.00090,0.5,95420,86,95377,5188897,54.38
Reg1,b,1941-1949,16,0.00099,0.00099,0.5,95334,94,95287,5093521,53.43
Reg1,b,1941-1949,17,0.00107,0.00107,0.5,95240,102,95189,4998233,52.48
Reg1,b,1941-1949,18,0.00116,0.00116,0.5,95138,110,95083,4903045,51.54
Reg1,b,1941-1949,19,0.00124,0.00124,0.5,95028,118,94968,4807962,50.60
Reg1,b,1941-1949,20,0.00133,0.00132,0.5,94909,126,94847,4712993,49.66
Reg1,b,1941-1949,21,0.00140,0.00140,0.5,94784,132,94717,4618147,48.72
Reg1,b,1941-1949,22,0.00146,0.00146,0.5,94651,138,94582,4523429,47.79
Reg1,b,1941-1949,23,0.00150,0.00150,0.5,94514,142,94443,4428847,46.86
Reg1,b,1941-1949,24,0.00153,0.00153,0.5,94372,144,94300,4334404,45.93
Reg1,b,1941-1949,25,0.00156,0.00156,0.5,94227,147,94154,4240105,45.00
Reg1,b,1941-1949,26,0.00160,0.00159,0.5,94081,150,94006,4145951,44.07
Reg1,b,1941-1949,27,0.00165,0.00164,0.5,93931,154,93853,4051945,43.14
Reg1,b,1941-1949,28,0.00172,0.00172,0.5,93776,161,93696,3958092,42.21
Reg1,b,1941-1949,29,0.00181,0.00181,0.5,93615,169,93531,3864396,41.28
Reg1,b,1941-1949,30,0.00192,0.00191,0.5,93446,179,93357,3770866,40.35
Reg1,b,1941-1949,31,0.00203,0.00203,0.5,93267,189,93173,3677509,39.43
Reg1,b,1941-1949,32,0.00216,0.00216,0.5,93078,201,92978,3584336,38.51
Reg1,b,1941-1949,33,0.00231,0.00231,0.5,92878,214,92770,3491358,37.59
Reg1,b,1941-1949,34,0.00248,0.00248,0.5,92663,230,92548,3398588,36.68
Reg1,b,1941-1949,35,0.00269,0.00269,0.5,92434,248,92309,3306040,35.77
Reg1,b,1941-1949,36,0.00292,0.00291,0.5,92185,269,92051,3213730,34.86
Reg1,b,1941-1949,37,0.00317,0.00316,0.5,91916,291,91771,3121679,33.96
Reg1,b,1941-1949,38,0.00347,0.00347,0.5,91626,318,91467,3029908,33.07
Reg1,b,1941-1949,39,0.00382,0.00381,0.5,91308,348,91134,2938442,32.18
Reg1,b,1941-1949,40,0.00418,0.00417,0.5,90960,380,90770,2847308,31.30
Reg1,b,1941-1949,41,0.00455,0.00453,0.5,90580,411,90375,2756537,30.43
Reg1,b,1941-1949,42,0.00498,0.00496,0.5,90170,448,89946,2666162,29.57
Reg1,b,1941-1949,43,0.00546,0.00545,0.5,89722,489,89478,2576216,28.71
Reg1,b,1941-1949,44,0.00593,0.00591,0.5,89233,528,88970,2486739,27.87
Reg1,b,1941-1949,45,0.00649,0.00647,0.5,88706,574,88419,2397769,27.03
Reg1,b,1941-1949,46,0.00707,0.00704,0.5,88132,621,87822,2309350,26.20
Reg1,b,1941-1949,47,0.00768,0.00765,0.5,87512,670,87177,2221528,25.39
Reg1,b,1941-1949,48,0.00843,0.00839,0.5,86842,729,86478,2134351,24.58
Reg1,b,1941-1949,49,0.00930,0.00925,0.5,86113,797,85715,2047874,23.78
Reg1,b,1941-1949,50,0.01032,0.01027,0.5,85316,876,84878,1962159,23.00
Reg1,b,1941-1949,51,0.01124,0.01118,0.5,84440,944,83968,1877281,22.23
Reg1,b,1941-1949,52,0.01218,0.01211,0.5,83496,1011,82991,1793313,21.48
Reg1,b,1941-1949,53,0.01325,0.01316,0.5,82485,1086,81943,1710322,20.73
Reg1,b,1941-1949,54,0.01433,0.01422,0.5,81400,1158,80821,1628379,20.00
Reg1,b,1941-1949,55,0.01555,0.01543,0.5,80242,1238,79623,1547558,19.29
Reg1,b,1941-1949,56,0.01678,0.01664,0.5,79004,1315,78346,1467936,18.58
Reg1,b,1941-1949,57,0.01809,0.01792,0.5,77689,1393,76993,1389589,17.89
Reg1,b,1941-1949,58,0.01963,0.01944,0.5,76296,1483,75555,1312597,17.20
Reg1,b,1941-1949,59,0.02130,0.02108,0.5,74813,1577,74025,1237042,16.54
Reg1,b,1941-1949,60,0.02316,0.02290,0.5,73236,1677,72398,1163017,15.88
Reg1,b,1941-1949,61,0.02492,0.02461,0.5,71559,1761,70678,1090620,15.24
Reg1,b,1941-1949,62,0.02691,0.02655,0.5,69798,1853,68871,1019941,14.61
Reg1,b,1941-1949,63,0.02929,0.02887,0.5,67945,1961,66964,951070,14.00
Reg1,b,1941-1949,64,0.03169,0.03119,0.5,65983,2058,64954,884106,13.40
Reg1,b,1941-1949,65,0.03465,0.03406,0.5,63925,2177,62836,819152,12.81
Reg1,b,1941-1949,66,0.03752,0.03682,0.5,61748,2274,60611,756315,12.25
Reg1,b,1941-1949,67,0.04042,0.03962,0.5,59474,2356,58296,695704,11.70
Reg1,b,1941-1949,68,0.04412,0.04317,0.5,57118,2466,55885,637408,11.16
Reg1,b,1941-1949,69,0.04809,0.04696,0.5,54652,2567,53369,581523,10.64
Reg1,b,1941-1949,70,0.05265,0.05130,0.5,52086,2672,50750,528155,10.14
Reg1,b,1941-1949,71,0.05675,0.05519,0.5,49413,2727,48050,477405,9.66
Reg1,b,1941-1949,72,0.06119,0.05937,0.5,46686,2772,45300,429355,9.20
Reg1,b,1941-1949,73,0.06669,0.06453,0.5,43914,2834,42497,384055,8.75
Reg1,b,1941-1949,74,0.07218,0.06966,0.5,41080,2862,39650,341557,8.31
Reg1,b,1941-1949,75,0.07859,0.07562,0.5,38219,2890,36774,301908,7.90
Reg1,b,1941-1949,76,0.08466,0.08122,0.5,35328,2870,33894,265134,7.50
Reg1,b,1941-1949,77,0.09042,0.08650,0.5,32459,2808,31055,231241,7.12
Reg1,b,1941-1949,78,0.09789,0.09332,0.5,29651,2767,28268,200186,6.75
Reg1,b,1941-1949,79,0.10650,0.10112,0.5,26884,2718,25525,171918,6.39
Reg1,b,1941-1949,80,0.11149,0.10560,0.5,24166,2552,22890,146393,6.06
Reg1,b,1941-1949,81,0.12162,0.11464,0.5,21614,2478,20375,123504,5.71
Reg1,b,1941-1949,82,0.13261,0.12436,0.5,19136,2380,17946,103129,5.39
Reg1,b,1941-1949,83,0.14448,0.13475,0.5,16756,2258,15627,85183,5.08
Reg1,b,1941-1949,84,0.15684,0.14543,0.5,14498,2108,13444,69556,4.80
Reg1,b,1941-1949,85,0.16932,0.15610,0.5,12390,1934,11423,56112,4.53
Reg1,b,1941-1949,86,0.18291,0.16759,0.5,10456,1752,9580,44689,4.27
Reg1,b,1941-1949,87,0.19815,0.18029,0.5,8703,1569,7919,35110,4.03
Reg1,b,1941-1949,88,0.21487,0.19402,0.5,7134,1384,6442,27191,3.81
Reg1,b,1941-1949,89,0.23226,0.20810,0.5,5750,1197,5152,20749,3.61
Reg1,b,1941-1949,90,0.24899,0.22142,0.5,4553,1008,4049,15597,3.43
Reg1,b,1941-1949,91,0.26477,0.23381,0.5,3545,829,3131,11548,3.26
Reg1,b,1941-1949,92,0.27963,0.24533,0.5,2716,666,2383,8417,3.10
Reg1,b,1941-1949,93,0.29340,0.25586,0.5,2050,525,1788,6034,2.94
Reg1,b,1941-1949,94,0.30873,0.26744,0.5,1525,408,1321,4246,2.78
Reg1,b,1941-1949,95,0.34085,0.29122,0.5,1117,325,955,2925,2.62
Reg1,b,1941-1949,96,0.36235,0.30677,0.5,792,243,671,1970,2.49
Reg1,b,1941-1949,97,0.38443,0.32245,0.5,549,177,461,1299,2.37
Reg1,b,1941-1949,98,0.40701,0.33818,0.5,372,126,309,839,2.25
Reg1,b,1941-1949,99,0.42999,0.35390,0.5,246,87,203,530,2.15
Reg1,b,1941-1949,100,0.45330,0.36954,0.5,159,59,130,327,2.06
Reg1,b,1941-1949,101,0.47682,0.38503,0.5,100,39,81,197,1.97
Reg1,b,1941-1949,102,0.50046,0.40030,0.5,62,25,49,116,1.89
Reg1,b,1941-1949,103,0.52412,0.41529,0.5,37,15,29,67,1.81
Reg1,b,1941-1949,104,0.54768,0.42994,0.5,22,9,17,38,1.74
Reg1,b,1941-1949,105,0.57104,0.44421,0.5,12,5,10,21,1.68
Reg1,b,1941-1949,106,0.59410,0.45804,0.5,7,3,5,11,1.62
Reg1,b,1941-1949,107,0.61677,0.47140,0.5,4,2,3,6,1.57
Reg1,b,1941-1949,108,0.63896,0.48425,0.5,2,1,1,3,1.53
Reg1,b,1941-1949,109,0.66058,0.49657,0.5,1,1,1,2,1.49
Reg1,b,1941-1949,110+,0.68156,1.00000,1.47,1,1,1,1,1.47
Reg1,b,1950-1959,0,0.02506,0.02452,0.12,100000,2452,97837,6929322,69.29
Reg1,b,1950-1959,1,0.00155,0.00155,0.5,97548,151,97473,6831484,70.03
Reg1,b,1950-1959,2,0.00100,0.00100,0.5,97397,98,97348,6734012,69.14
Reg1,b,1950-1959,3,0.00078,0.00078,0.5,97300,76,97262,6636663,68.21
Reg1,b,1950-1959,4,0.00066,0.00066,0.5,97224,64,97192,6539401,67.26
Reg1,b,1950-1959,5,0.00059,0.00059,0.5,97160,57,97132,6442209,66.31
Reg1,b,1950-1959,6,0.00053,0.00053,0.5,97103,51,97077,6345078,65.34
Reg1,b,1950-1959,7,0.00048,0.00048,0.5,97052,46,97029,6248000,64.38
Reg1,b,1950-1959,8,0.00043,0.00043,0.5,97005,42,96985,6150972,63.41
Reg1,b,1950-1959,9,0.00040,0.00040,0.5,96964,39,96945,6053987,62.44
Reg1,b,1950-1959,10,0.00037,0.00037,0.5,96925,36,96907,5957042,61.46
Reg1,b,1950-1959,11,0.00037,0.00037,0.5,96889,36,96871,5860135,60.48
Reg1,b,1950-1959,12,0.00040,0.00040,0.5,96853,39,96833,5763265,59.51
Reg1,b,1950-1959,13,0.00043,0.00043,0.5,96814,42,96793,5666431,58.53
Reg1,b,1950-1959,14,0.00051,0.00051,0.5,96772,49,96748,5569638,57.55
Reg1,b,1950-1959,15,0.00060,0.00060,0.5,96723,58,96694,5472891,56.58
Reg1,b,1950-1959,16,0.00072,0.00072,0.5,96665,69,96630,5376197,55.62
Reg1,b,1950-1959,17,0.00081,0.00081,0.5,96595,78,96556,5279567,54.66
Reg1,b,1950-1959,18,0.00089,0.00089,0.5,96517,86,96474,5183011,53.70
Reg1,b,1950-1959,19,0.00094,0.00094,0.5,96431,90,96386,5086537,52.75
Reg1,b,1950-1959,20,0.00098,0.00098,0.5,96341,94,96293,4990151,51.80
Reg1,b,1950-1959,21,0.00101,0.00101,0.5,96246,97,96198,4893858,50.85
Reg1,b,1950-1959,22,0.00103,0.00103,0.5,96149,99,96099,4797660,49.90
Reg1,b,1950-1959,23,0.00105,0.00105,0.5,96050,101,95999,4701561,48.95
Reg1,b,1950-1959,24,0.00107,0.00107,0.5,95949,103,95897,4605562,48.00
Reg1,b,1950-1959,25,0.00108,0.00108,0.5,95846,104,95794,4509664,47.05
Reg1,b,1950-1959,26,0.00110,0.00110,0.5,95742,106,95690,4413870,46.10
Reg1,b,1950-1959,27,0.00114,0.00113,0.5,95637,109,95583,4318180,45.15
Reg1,b,1950-1959,28,0.00118,0.00118,0.5,95528,112,95472,4222598,44.20
Reg1,b,1950-1959,29,0.00122,0.00122,0.5,95416,117,95357,4127126,43.25
Reg1,b,1950-1959,30,0.00130,0.00130,0.5,95299,124,95237,4031768,42.31
Reg1,b,1950-1959,31,0.00136,0.00136,0.5,95175,130,95111,3936531,41.36
Reg1,b,1950-1959,32,0.00147,0.00146,0.5,95046,139,94976,3841420,40.42
Reg1,b,1950-1959,33,0.00157,0.00157,0.5,94907,149,94832,3746444,39.47
Reg1,b,1950-1959,34,0.00170,0.00170,0.5,94758,161,94677,3651612,38.54
Reg1,b,1950-1959,35,0.00184,0.00184,0.5,94596,174,94510,3556935,37.60
Reg1,b,1950-1959,36,0.00201,0.00201,0.5,94423,190,94328,3462425,36.67
Reg1,b,1950-1959,37,0.00221,0.00220,0.5,94233,208,94129,3368097,35.74
Reg1,b,1950-1959,38,0.00246,0.00246,0.5,94025,231,93910,3273968,34.82
Reg1,b,1950-1959,39,0.00272,0.00271,0.5,93794,254,93667,3180058,33.90
Reg1,b,1950-1959,40,0.00301,0.00300,0.5,93540,281,93399,3086391,33.00
Reg1,b,1950-1959,41,0.00331,0.00331,0.5,93259,308,93105,2992992,32.09
Reg1,b,1950-1959,42,0.00368,0.00368,0.5,92950,342,92780,2899887,31.20
Reg1,b,1950-1959,43,0.00407,0.00406,0.5,92609,376,92421,2807107,30.31
Reg1,b,1950-1959,44,0.00452,0.00451,0.5,92233,416,92025,2714686,29.43
Reg1,b,1950-1959,45,0.00500,0.00499,0.5,91817,458,91588,2622661,28.56
Reg1,b,1950-1959,46,0.00553,0.00552,0.5,91360,504,91108,2531073,27.70
