Div2: Div2, Lifetables (period 1x10), Males Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1949	0	0.03761	0.03644	0.15	100000	3644	96888	6384179	63.84
1941-1949	1	0.00267	0.00267	0.5	96356	257	96227	6287291	65.25
1941-1949	2	0.00172	0.00172	0.5	96099	165	96016	6191064	64.42
1941-1949	3	0.00140	0.00140	0.5	95934	134	95867	6095047	63.53
1941-1949	4	0.00119	0.00119	0.5	95800	114	95743	5999180	62.62
1941-1949	5	0.00107	0.00107	0.5	95686	102	95635	5903437	61.70
1941-1949	6	0.00099	0.00099	0.5	95584	95	95537	5807802	60.76
1941-1949	7	0.00093	0.00093	0.5	95489	89	95445	5712266	59.82
1941-1949	8	0.00088	0.00088	0.5	95400	84	95358	5616821	58.88
1941-1949	9	0.00084	0.00084	0.5	95316	80	95276	5521463	57.93
1941-1949	10	0.00080	0.00080	0.5	95236	77	95198	5426188	56.98
1941-1949	11	0.00080	0.00080	0.5	95159	76	95121	5330990	56.02
1941-1949	12	0.00084	0.00084	0.5	95083	80	95043	5235869	55.07
1941-1949	13	0.00091	0.00091	0.5	95003	86	94960	5140826	54.11
1941-1949	14	0.00100	0.00100	0.5	94917	95	94869	5045866	53.16
1941-1949	15	0.00112	0.00112	0.5	94822	106	94769	4950996	52.21
1941-1949	16	0.00124	0.00124	0.5	94715	117	94657	4856228	51.27
1941-1949	17	0.00134	0.00134	0.5	94598	127	94535	4761571	50.33
1941-1949	18	0.00144	0.00144	0.5	94471	136	94403	4667036	49.40
1941-1949	19	0.00153	0.00152	0.5	94335	144	94263	4572633	48.47
1941-1949	20	0.00160	0.00160	0.5	94191	151	94116	4478370	47.55
1941-1949	21	0.00166	0.00166	0.5	94041	156	93962	4384255	46.62
1941-1949	22	0.00171	0.00171	0.5	93884	161	93804	4290292	45.70
1941-1949	23	0.00174	0.00174	0.5	93724	163	93642	4196488	44.78
1941-1949	24	0.00176	0.00175	0.5	93560	164	93478	4102846	43.85
1941-1949	25	0.00176	0.00176	0.5	93396	164	93314	4009368	42.93
1941-1949	26	0.00178	0.00178	0.5	93232	166	93149	3916054	42.00
1941-1949	27	0.00182	0.00182	0.5	93066	170	92982	3822904	41.08
1941-1949	28	0.00190	0.00190	0.5	92897	176	92809	3729923	40.15
1941-1949	29	0.00201	0.00200	0.5	92720	186	92627	3637114	39.23
1941-1949	30	0.00213	0.00213	0.5	92534	197	92436	3544487	38.30
1941-1949	31	0.00227	0.00227	0.5	92337	210	92232	3452051	37.39
1941-1949	32	0.00243	0.00243	0.5	92128	224	92016	3359819	36.47
1941-1949	33	0.00261	0.00261	0.5	91904	240	91784	3267803	35.56
1941-1949	34	0.00282	0.00281	0.5	91664	258	91535	3176019	34.65
1941-1949	35	0.00307	0.00307	0.5	91406	280	91266	3084484	33.74
1941-1949	36	0.00335	0.00334	0.5	91126	304	90974	2993218	32.85
1941-1949	37	0.00366	0.00366	0.5	90821	332	90655	2902244	31.96
1941-1949	38	0.00406	0.00405	0.5	90489	366	90306	2811588	31.07
1941-1949	39	0.00450	0.00449	0.5	90123	405	89921	2721282	30.20
1941-1949	40	0.00499	0.00498	0.5	89718	447	89495	2631361	29.33
1941-1949	41	0.00547	0.00546	0.5	89272	487	89028	2541866	28.47
1941-1949	42	0.00604	0.00602	0.5	88784	534	88517	2452838	27.63
1941-1949	43	0.00665	0.00663	0.5	88250	585	87958	2364321	26.79
1941-1949	44	0.00725	0.00722	0.5	87665	633	87348	2276364	25.97
1941-1949	45	0.00796	0.00793	0.5	87032	690	86686	2189015	25.15
1941-1949	46	0.00870	0.00866	0.5	86341	748	85967	2102329	24.35
1941-1949	47	0.00949	0.00945	0.5	85593	809	85189	2016361	23.56
1941-1949	48	0.01044	0.01039	0.5	84785	881	84345	1931172	22.78
1941-1949	49	0.01156	0.01149	0.5	83904	964	83422	1846828	22.01
1941-1949	50	0.01287	0.01279	0.5	82940	1061	82410	1763406	21.26
1941-1949	51	0.01405	0.01395	0.5	81879	1142	81308	1680996	20.53
1941-1949	52	0.01526	0.01514	0.5	80737	1223	80125	1599688	19.81
1941-1949	53	0.01661	0.01647	0.5	79514	1309	78859	1519563	19.11
1941-1949	54	0.01797	0.01781	0.5	78205	1393	77508	1440703	18.42
1941-1949	55	0.01953	0.01934	0.5	76812	1486	76069	1363195	17.75
1941-1949	56	0.02108	0.02086	0.5	75326	1571	74540	1287127	17.09
1941-1949	57	0.02269	0.02244	0.5	73755	1655	72927	1212586	16.44
1941-1949	58	0.02453	0.02423	0.5	72100	1747	71226	1139659	15.81
1941-1949	59	0.02649	0.02614	0.5	70353	1839	69433	1068433	15.19
1941-1949	60	0.02867	0.02826	0.5	68514	1936	67545	998999	14.58
1941-1949	61	0.03077	0.03030	0.5	66577	2017	65569	931454	13.99
1941-1949	62	0.03319	0.03264	0.5	64560	2107	63506	865885	13.41
1941-1949	63	0.03600	0.03536	0.5	62453	2208	61348	802379	12.85
1941-1949	64	0.03873	0.03800	0.5	60244	2289	59100	741031	12.30
1941-1949	65	0.04204	0.04118	0.5	57955	2386	56762	681931	11.77
1941-1949	66	0.04522	0.04422	0.5	55569	2457	54340	625169	11.25
1941-1949	67	0.04848	0.04734	0.5	53111	2514	51854	570828	10.75
1941-1949	68	0.05256	0.05122	0.5	50597	2591	49302	518974	10.26
1941-1949	69	0.05684	0.05526	0.5	48006	2653	46679	469672	9.78
1941-1949	70	0.06166	0.05982	0.5	45353	2713	43996	422993	9.33
1941-1949	71	0.06603	0.06392	0.5	42640	2726	41277	378997	8.89
1941-1949	72	0.07095	0.06852	0.5	39914	2735	38547	337720	8.46
1941-1949	73	0.07706	0.07420	0.5	37179	2759	35800	299173	8.05
1941-1949	74	0.08309	0.07978	0.5	34421	2746	33048	263373	7.65
1941-1949	75	0.08991	0.08605	0.5	31675	2725	30312	230325	7.27
1941-1949	76	0.09633	0.09191	0.5	28949	2661	27619	200013	6.91
1941-1949	77	0.10237	0.09738	0.5	26289	2560	25008	172394	6.56
1941-1949	78	0.10995	0.10422	0.5	23728	2473	22492	147386	6.21
1941-1949	79	0.11843	0.11181	0.5	21256	2376	20067	124894	5.88
1941-1949	80	0.12744	0.11980	0.5	18879	2262	17748	104827	5.55
1941-1949	81	0.13794	0.12904	0.5	16617	2144	15545	87078	5.24
1941-1949	82	0.14948	0.13909	0.5	14473	2013	13467	71533	4.94
1941-1949	83	0.16217	0.15000	0.5	12460	1869	11525	58067	4.66
1941-1949	84	0.17565	0.16147	0.5	10591	1710	9736	46541	4.39
1941-1949	85	0.18962	0.17320	0.5	8881	1538	8112	36805	4.14
1941-1949	86	0.20485	0.18581	0.5	7343	1364	6661	28694	3.91
1941-1949	87	0.22190	0.19974	0.5	5978	1194	5381	22033	3.69
1941-1949	88	0.24064	0.21480	0.5	4784	1028	4270	16652	3.48
1941-1949	89	0.26043	0.23043	0.5	3757	866	3324	12381	3.30
1941-1949	90	0.27981	0.24547	0.5	2891	710	2536	9058	3.13
1941-1949	91	0.29718	0.25874	0.5	2181	564	1899	6521	2.99
1941-1949	92	0.31140	0.26944	0.5	1617	436	1399	4622	2.86
1941-1949	93	0.32168	0.27711	0.5	1181	327	1018	3223	2.73
1941-1949	94	0.33294	0.28542	0.5	854	244	732	2206	2.58
1941-1949	95	0.37534	0.31603	0.5	610	193	514	1474	2.42
1941-1949	96	0.39768	0.33172	0.5	417	138	348	960	2.30
1941-1949	97	0.42045	0.34742	0.5	279	97	230	612	2.19
1941-1949	98	0.44357	0.36305	0.5	182	66	149	381	2.09
1941-1949	99	0.46693	0.37855	0.5	116	44	94	232	2.00
1941-1949	100	0.49044	0.39386	0.5	72	28	58	138	1.92
1941-1949	101	0.51399	0.40890	0.5	44	18	35	80	1.84
1941-1949	102	0.53748	0.42363	0.5	26	11	20	46	1.77
1941-1949	103	0.56080	0.43799	0.5	15	7	12	25	1.71
1941-1949	104	0.58386	0.45193	0.5	8	4	6	14	1.65
1941-1949	105	0.60656	0.46541	0.5	5	2	4	7	1.59
1941-1949	106	0.62881	0.47840	0.5	2	1	2	4	1.54
1941-1949	107	0.65052	0.49086	0.5	1	1	1	2	1.50
1941-1949	108	0.67163	0.50278	0.5	1	0	0	1	1.46
1941-1949	109	0.69206	0.51415	0.5	0	0	0	0	1.43
1941-1949	110+	0.71177	1.00000	1.4	0	0	0	0	1.40
1950-1959	0	0.02867	0.02797	0.12	100000	2797	97544	6634183	66.34
1950-1959	1	0.00168	0.00167	0.5	97203	163	97122	6536639	67.25
1950-1959	2	0.00111	0.00111	0.5	97041	108	96987	6439517	66.36
1950-1959	3	0.00086	0.00086	0.5	96933	84	96891	6342530	65.43
1950-1959	4	0.00071	0.00071	0.5	96849	69	96815	6245639	64.49
1950-1959	5	0.00066	0.00066	0.5	96780	64	96748	6148824	63.53
1950-1959	6	0.00061	0.00061	0.5	96716	59	96686	6052076	62.58
1950-1959	7	0.00058	0.00058	0.5	96657	56	96629	5955390	61.61
