PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div2,m,1941,0,0.04475,0.04314,0.17,100000,4314,96398,6241899,62.42
Div2,m,1941,1-4,0.00232,0.00922,1.62,95686,882,380644,6145501,64.23
Div2,m,1941,5-9,0.00105,0.00524,2.29,94804,497,472674,5764856,60.81
Div2,m,1941,10-14,0.00100,0.00499,2.63,94307,471,470421,5292182,56.12
Div2,m,1941,15-19,0.00151,0.00752,2.63,93836,706,467507,4821761,51.38
Div2,m,1941,20-24,0.00195,0.00971,2.57,93131,905,463458,4354254,46.75
Div2,m,1941,25-29,0.00227,0.01127,2.59,92226,1039,458625,3890796,42.19
Div2,m,1941,30-34,0.00305,0.01514,2.63,91187,1380,452660,3432171,37.64
Div2,m,1941,35-39,0.00434,0.02150,2.68,89807,1931,444553,2979512,33.18
Div2,m,1941,40-44,0.00665,0.03276,2.68,87875,2879,432703,2534958,28.85
Div2,m,1941,45-49,0.01034,0.05049,2.66,84997,4292,414947,2102255,24.73
Div2,m,1941,50-54,0.01598,0.07700,2.64,80705,6214,388872,1687309,20.91
Div2,m,1941,55-59,0.02388,0.11293,2.61,74490,8412,352304,1298436,17.43
Div2,m,1941,60-64,0.03444,0.15905,2.6,66078,10509,305180,946132,14.32
Div2,m,1941,65-69,0.04992,0.22304,2.61,55568,12394,248276,640952,11.53
Div2,m,1941,70-74,0.07385,0.31193,2.51,43174,13467,182365,392676,9.10
Div2,m,1941,75-79,0.10635,0.41982,2.49,29707,12472,117266,210311,7.08
Div2,m,1941,80-84,0.15322,0.54522,2.36,17235,9397,61332,93045,5.40
Div2,m,1941,85-89,0.22383,0.68756,2.2,7838,5389,24078,31713,4.05
Div2,m,1941,90-94,0.30177,0.78781,1.97,2449,1929,6393,7635,3.12
Div2,m,1941,95-99,0.40776,0.88473,1.8,520,460,1128,1242,2.39
Div2,m,1941,100-104,0.51742,0.93713,1.6,60,56,108,114,1.91
Div2,m,1941,105-109,0.62600,0.96564,1.42,4,4,6,6,1.59
Div2,m,1941,110+,0.71020,1.00000,1.41,0,0,0,0,1.41
Div2,m,1942,0,0.04226,0.04081,0.16,100000,4081,96565,6275566,62.76
Div2,m,1942,1-4,0.00211,0.00842,1.61,95919,807,381747,6179001,64.42
Div2,m,1942,5-9,0.00102,0.00510,2.39,95111,485,474292,5797254,60.95
Div2,m,1942,10-14,0.00092,0.00457,2.63,94626,432,472107,5322962,56.25
Div2,m,1942,15-19,0.00150,0.00749,2.66,94194,706,469320,4850855,51.50
Div2,m,1942,20-24,0.00190,0.00944,2.56,93489,882,465289,4381536,46.87
Div2,m,1942,25-29,0.00214,0.01067,2.58,92607,988,460640,3916247,42.29
Div2,m,1942,30-34,0.00293,0.01454,2.64,91619,1333,454954,3455606,37.72
Div2,m,1942,35-39,0.00433,0.02143,2.66,90286,1935,446902,3000652,33.23
Div2,m,1942,40-44,0.00640,0.03152,2.68,88351,2785,435301,2553750,28.90
Div2,m,1942,45-49,0.01046,0.05108,2.67,85566,4370,417669,2118448,24.76
Div2,m,1942,50-54,0.01594,0.07681,2.63,81196,6237,391219,1700779,20.95
Div2,m,1942,55-59,0.02376,0.11242,2.62,74959,8427,354712,1309561,17.47
Div2,m,1942,60-64,0.03476,0.16055,2.62,66532,10682,307292,954848,14.35
Div2,m,1942,65-69,0.05041,0.22473,2.59,55850,12551,248994,647557,11.59
Div2,m,1942,70-74,0.07309,0.30891,2.5,43299,13376,183001,398563,9.20
Div2,m,1942,75-79,0.10285,0.40897,2.5,29923,12238,118982,215562,7.20
Div2,m,1942,80-84,0.15152,0.54064,2.35,17685,9561,63103,96579,5.46
Div2,m,1942,85-89,0.21643,0.67471,2.21,8124,5481,25326,33476,4.12
Div2,m,1942,90-94,0.30695,0.79744,1.99,2643,2107,6866,8150,3.08
Div2,m,1942,95-99,0.40589,0.88363,1.81,535,473,1165,1285,2.40
Div2,m,1942,100-104,0.51636,0.93682,1.6,62,58,113,119,1.91
Div2,m,1942,105-109,0.62583,0.96565,1.42,4,4,6,6,1.59
Div2,m,1942,110+,0.71070,1.00000,1.41,0,0,0,0,1.41
Div2,m,1943,0,0.04049,0.03915,0.15,100000,3915,96687,6248716,62.49
Div2,m,1943,1-4,0.00226,0.00900,1.64,96085,865,382303,6152029,64.03
Div2,m,1943,5-9,0.00106,0.00529,2.34,95220,504,474761,5769726,60.59
Div2,m,1943,10-14,0.00100,0.00497,2.64,94717,471,472474,5294965,55.90
Div2,m,1943,15-19,0.00155,0.00770,2.63,94246,726,469510,4822491,51.17
Div2,m,1943,20-24,0.00183,0.00909,2.53,93520,850,465499,4352981,46.55
Div2,m,1943,25-29,0.00203,0.01008,2.57,92670,934,461080,3887482,41.95
Div2,m,1943,30-34,0.00276,0.01372,2.63,91736,1259,455694,3426402,37.35
Div2,m,1943,35-39,0.00417,0.02067,2.67,90478,1870,448036,2970709,32.83
Div2,m,1943,40-44,0.00666,0.03277,2.63,88608,2903,436147,2522673,28.47
Div2,m,1943,45-49,0.01036,0.05056,2.65,85704,4333,418358,2086526,24.35
Div2,m,1943,50-54,0.01653,0.07950,2.62,81371,6469,391444,1668168,20.50
Div2,m,1943,55-59,0.02438,0.11513,2.59,74902,8623,353725,1276724,17.05
Div2,m,1943,60-64,0.03603,0.16569,2.58,66279,10982,304774,922998,13.93
Div2,m,1943,65-69,0.05179,0.22934,2.51,55297,12682,244877,618225,11.18
Div2,m,1943,70-74,0.07837,0.32666,2.45,42616,13921,177620,373348,8.76
Div2,m,1943,75-79,0.10786,0.42041,2.38,28695,12064,111847,195727,6.82
Div2,m,1943,80-84,0.16543,0.57387,2.33,16631,9544,57693,83880,5.04
Div2,m,1943,85-89,0.24462,0.72290,2.17,7087,5123,20943,26187,3.70
Div2,m,1943,90-94,0.36044,0.84892,1.88,1964,1667,4625,5244,2.67
Div2,m,1943,95-99,0.47127,0.92004,1.69,297,273,579,619,2.09
Div2,m,1943,100-104,0.59561,0.96001,1.47,24,23,38,40,1.67
