Div2: Div2, Lifetables (period 1x5), Males Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1944	0	0.04149	0.04009	0.16	100000	4009	96618	6280869	62.81
1941-1944	1	0.00340	0.00339	0.5	95991	326	95828	6184251	64.43
1941-1944	2	0.00205	0.00205	0.5	95665	196	95567	6088423	63.64
1941-1944	3	0.00171	0.00171	0.5	95469	163	95388	5992855	62.77
1941-1944	4	0.00141	0.00141	0.5	95306	134	95239	5897468	61.88
1941-1944	5	0.00123	0.00123	0.5	95172	117	95114	5802229	60.97
1941-1944	6	0.00112	0.00112	0.5	95056	107	95002	5707115	60.04
1941-1944	7	0.00105	0.00105	0.5	94949	100	94899	5612112	59.11
1941-1944	8	0.00100	0.00100	0.5	94849	95	94802	5517213	58.17
1941-1944	9	0.00095	0.00095	0.5	94754	90	94709	5422412	57.23
1941-1944	10	0.00092	0.00092	0.5	94664	87	94621	5327703	56.28
1941-1944	11	0.00091	0.00091	0.5	94578	86	94534	5233082	55.33
1941-1944	12	0.00095	0.00095	0.5	94491	90	94446	5138547	54.38
1941-1944	13	0.00103	0.00103	0.5	94401	97	94353	5044101	53.43
1941-1944	14	0.00113	0.00113	0.5	94304	107	94251	4949748	52.49
1941-1944	15	0.00127	0.00127	0.5	94197	119	94138	4855497	51.55
1941-1944	16	0.00139	0.00139	0.5	94078	131	94013	4761360	50.61
1941-1944	17	0.00150	0.00150	0.5	93948	141	93877	4667347	49.68
1941-1944	18	0.00159	0.00159	0.5	93807	149	93732	4573470	48.75
1941-1944	19	0.00166	0.00166	0.5	93657	156	93580	4479737	47.83
1941-1944	20	0.00172	0.00172	0.5	93502	161	93421	4386158	46.91
1941-1944	21	0.00178	0.00178	0.5	93341	166	93258	4292736	45.99
1941-1944	22	0.00183	0.00183	0.5	93175	170	93090	4199479	45.07
1941-1944	23	0.00187	0.00187	0.5	93004	174	92917	4106389	44.15
1941-1944	24	0.00191	0.00191	0.5	92830	177	92742	4013471	43.23
1941-1944	25	0.00194	0.00194	0.5	92653	179	92563	3920730	42.32
1941-1944	26	0.00197	0.00197	0.5	92474	182	92383	3828166	41.40
1941-1944	27	0.00204	0.00203	0.5	92291	188	92198	3735784	40.48
1941-1944	28	0.00213	0.00213	0.5	92104	196	92006	3643586	39.56
1941-1944	29	0.00226	0.00226	0.5	91907	208	91804	3551580	38.64
1941-1944	30	0.00243	0.00242	0.5	91700	222	91589	3459777	37.73
1941-1944	31	0.00259	0.00259	0.5	91478	237	91359	3368188	36.82
1941-1944	32	0.00276	0.00276	0.5	91241	252	91115	3276829	35.91
1941-1944	33	0.00296	0.00296	0.5	90989	269	90855	3185714	35.01
1941-1944	34	0.00318	0.00318	0.5	90720	288	90576	3094859	34.11
1941-1944	35	0.00347	0.00346	0.5	90432	313	90276	3004283	33.22
1941-1944	36	0.00374	0.00373	0.5	90119	336	89951	2914007	32.34
1941-1944	37	0.00407	0.00406	0.5	89783	364	89601	2824056	31.45
1941-1944	38	0.00452	0.00451	0.5	89419	403	89217	2734455	30.58
1941-1944	39	0.00497	0.00495	0.5	89016	441	88795	2645238	29.72
1941-1944	40	0.00544	0.00543	0.5	88575	481	88335	2556443	28.86
1941-1944	41	0.00586	0.00584	0.5	88094	515	87837	2468108	28.02
1941-1944	42	0.00636	0.00634	0.5	87579	555	87302	2380271	27.18
1941-1944	43	0.00694	0.00691	0.5	87024	602	86723	2292970	26.35
1941-1944	44	0.00761	0.00759	0.5	86422	656	86095	2206246	25.53
1941-1944	45	0.00856	0.00852	0.5	85767	731	85401	2120152	24.72
1941-1944	46	0.00930	0.00925	0.5	85036	787	84643	2034750	23.93
1941-1944	47	0.01009	0.01004	0.5	84249	846	83826	1950108	23.15
1941-1944	48	0.01118	0.01111	0.5	83403	927	82940	1866281	22.38
1941-1944	49	0.01225	0.01217	0.5	82476	1004	81974	1783342	21.62
1941-1944	50	0.01351	0.01342	0.5	81472	1093	80925	1701367	20.88
1941-1944	51	0.01463	0.01452	0.5	80379	1167	79795	1620442	20.16
1941-1944	52	0.01583	0.01571	0.5	79211	1244	78589	1540647	19.45
1941-1944	53	0.01718	0.01704	0.5	77967	1328	77303	1462058	18.75
1941-1944	54	0.01859	0.01842	0.5	76639	1411	75933	1384755	18.07
1941-1944	55	0.02045	0.02025	0.5	75227	1523	74466	1308822	17.40
1941-1944	56	0.02202	0.02178	0.5	73704	1605	72901	1234356	16.75
1941-1944	57	0.02362	0.02335	0.5	72099	1683	71257	1161455	16.11
1941-1944	58	0.02566	0.02534	0.5	70415	1784	69523	1090198	15.48
1941-1944	59	0.02753	0.02715	0.5	68631	1864	67700	1020674	14.87
1941-1944	60	0.02975	0.02931	0.5	66768	1957	65789	952975	14.27
1941-1944	61	0.03191	0.03141	0.5	64811	2035	63793	887186	13.69
1941-1944	62	0.03448	0.03389	0.5	62775	2128	61711	823393	13.12
1941-1944	63	0.03778	0.03708	0.5	60648	2249	59523	761681	12.56
1941-1944	64	0.04079	0.03997	0.5	58399	2334	57231	702158	12.02
1941-1944	65	0.04417	0.04322	0.5	56064	2423	54853	644927	11.50
1941-1944	66	0.04628	0.04523	0.5	53641	2426	52428	590074	11.00
1941-1944	67	0.04902	0.04785	0.5	51215	2451	49990	537646	10.50
1941-1944	68	0.05395	0.05253	0.5	48764	2562	47484	487656	10.00
1941-1944	69	0.05912	0.05742	0.5	46203	2653	44876	440173	9.53
1941-1944	70	0.06532	0.06325	0.5	43550	2755	42172	395297	9.08
1941-1944	71	0.06995	0.06759	0.5	40795	2757	39416	353124	8.66
1941-1944	72	0.07435	0.07169	0.5	38038	2727	36674	313708	8.25
1941-1944	73	0.08012	0.07704	0.5	35311	2720	33951	277033	7.85
1941-1944	74	0.08573	0.08220	0.5	32591	2679	31251	243082	7.46
1941-1944	75	0.09307	0.08893	0.5	29912	2660	28582	211831	7.08
1941-1944	76	0.09827	0.09366	0.5	27252	2552	25975	183249	6.72
1941-1944	77	0.10298	0.09794	0.5	24699	2419	23490	157274	6.37
1941-1944	78	0.11223	0.10627	0.5	22280	2368	21096	133784	6.00
1941-1944	79	0.12369	0.11648	0.5	19912	2319	18753	112688	5.66
1941-1944	80	0.13421	0.12577	0.5	17593	2213	16487	93936	5.34
1941-1944	81	0.14593	0.13601	0.5	15380	2092	14334	77449	5.04
1941-1944	82	0.15844	0.14681	0.5	13288	1951	12313	63115	4.75
1941-1944	83	0.17165	0.15808	0.5	11337	1792	10441	50802	4.48
1941-1944	84	0.18516	0.16947	0.5	9545	1618	8736	40360	4.23
1941-1944	85	0.19856	0.18062	0.5	7928	1432	7212	31624	3.99
1941-1944	86	0.21339	0.19282	0.5	6496	1252	5869	24412	3.76
1941-1944	87	0.23067	0.20682	0.5	5243	1084	4701	18543	3.54
1941-1944	88	0.25054	0.22265	0.5	4159	926	3696	13842	3.33
1941-1944	89	0.27267	0.23995	0.5	3233	776	2845	10146	3.14
1941-1944	90	0.29611	0.25792	0.5	2457	634	2140	7301	2.97
1941-1944	91	0.31744	0.27396	0.5	1823	500	1574	5161	2.83
1941-1944	92	0.33411	0.28629	0.5	1324	379	1134	3587	2.71
1941-1944	93	0.34454	0.29391	0.5	945	278	806	2453	2.60
1941-1944	94	0.35449	0.30112	0.5	667	201	567	1647	2.47
1941-1944	95	0.39385	0.32905	0.5	466	153	390	1080	2.32
1941-1944	96	0.41685	0.34496	0.5	313	108	259	691	2.21
1941-1944	97	0.44023	0.36081	0.5	205	74	168	432	2.11
1941-1944	98	0.46387	0.37654	0.5	131	49	106	264	2.01
1941-1944	99	0.48768	0.39207	0.5	82	32	66	157	1.93
1941-1944	100	0.51154	0.40735	0.5	50	20	40	92	1.85
1941-1944	101	0.53535	0.42231	0.5	29	12	23	52	1.78
1941-1944	102	0.55900	0.43689	0.5	17	7	13	29	1.71
1941-1944	103	0.58238	0.45104	0.5	10	4	7	16	1.65
1941-1944	104	0.60540	0.46473	0.5	5	2	4	8	1.59
